x_position_input,y_position_input,yaw_input,input_time,vel_x_input,vel_y_input,vel_w_input,x_ref,y_ref,yaw_ref,con_x_input,con_z_input,con_time,x_position_output,y_position_output,yaw_output,output_time,vel_x_output,vel_y_output,vel_w_output
4.76013,1.20441,0.495284,419.26,0.248212,0.145786,0.0248527,5.0758,2.1796,0.8112,0.24837,0.0967245,419.268,4.76485,1.20731,0.495488,419.278,0.225065,0.141676,0.00872818,
4.76485,1.20731,0.495488,419.278,0.225065,0.141676,0.00872818,5.0758,2.1796,0.8112,0.244814,0.0966601,419.291,4.76931,1.21008,0.496287,419.302,0.223936,0.136117,0.0708016,
4.76931,1.21008,0.496287,419.302,0.223936,0.136117,0.0708016,5.0758,2.1796,0.8112,0.241444,0.0964067,419.309,4.77383,1.21273,0.498141,419.319,0.230646,0.126862,0.102375,
4.77383,1.21273,0.498141,419.319,0.230646,0.126862,0.102375,5.0758,2.1796,0.8112,0.238057,0.0958194,419.332,4.77858,1.21525,0.499792,419.342,0.242513,0.129273,0.0549663,
4.77858,1.21525,0.499792,419.342,0.242513,0.129273,0.0549663,5.0758,2.1796,0.8112,0.234535,0.0952963,419.352,4.78346,1.21794,0.500765,419.362,0.243662,0.137271,0.0411969,
4.78346,1.21794,0.500765,419.362,0.243662,0.137271,0.0411969,5.0758,2.1796,0.8112,0.230906,0.0949878,419.371,4.78828,1.22062,0.501529,419.384,0.238615,0.129312,0.0397913,
4.78828,1.22062,0.501529,419.384,0.238615,0.129312,0.0397913,5.0758,2.1796,0.8112,0.22731,0.0947457,419.39,4.79299,1.22316,0.502357,419.4,0.232997,0.125745,0.0358063,
4.79299,1.22316,0.502357,419.4,0.232997,0.125745,0.0358063,5.0758,2.1796,0.8112,0.223809,0.0944833,419.416,4.7999,1.22701,0.503438,419.426,0.230161,0.13092,0.0350315,
4.7999,1.22701,0.503438,419.426,0.230161,0.13092,0.0350315,5.15038,2.25936,0.8268,0.27131,0.0985904,419.431,4.80221,1.22832,0.503781,419.441,0.232468,0.130382,0.0350993,
4.80221,1.22832,0.503781,419.441,0.232468,0.130382,0.0350993,5.15038,2.25936,0.8268,0.269624,0.0984831,419.453,4.80704,1.23096,0.504541,419.463,0.2503,0.134589,0.0382665,
4.80704,1.23096,0.504541,419.463,0.2503,0.134589,0.0382665,5.15038,2.25936,0.8268,0.26608,0.0982422,419.471,4.81213,1.23374,0.505363,419.483,0.256946,0.142381,0.0406031,
4.81213,1.23374,0.505363,419.483,0.256946,0.142381,0.0406031,5.15038,2.25936,0.8268,0.262346,0.0979819,419.492,4.81729,1.23662,0.5062,419.502,0.255366,0.139294,0.043325,
4.81729,1.23662,0.5062,419.502,0.255366,0.139294,0.043325,5.15038,2.25936,0.8268,0.258548,0.0977167,419.515,4.82433,1.2405,0.506367,419.528,0.230901,0.130411,0.000274652,
4.82433,1.2405,0.506367,419.528,0.230901,0.130411,0.000274652,5.15038,2.25936,0.8268,0.253374,0.0976637,419.536,4.82664,1.24181,0.506403,419.546,0.230709,0.132022,0.00692348,
4.82895,1.24314,0.506531,419.546,0.232315,0.133808,0.0195683,5.15038,2.25936,0.8268,0.249964,0.0976117,419.558,4.83379,1.24585,0.507174,419.569,0.252239,0.136509,0.0435444,
4.83379,1.24585,0.507174,419.569,0.252239,0.136509,0.0435444,5.15038,2.25936,0.8268,0.246402,0.0974079,419.574,4.83636,1.24722,0.507607,419.585,0.26016,0.137406,0.0417719,
4.83636,1.24722,0.507607,419.585,0.26016,0.137406,0.0417719,5.15038,2.25936,0.8268,0.244518,0.0972709,419.593,4.84157,1.24995,0.508159,419.604,0.256767,0.136757,0.0130971,
4.84157,1.24995,0.508159,419.604,0.256767,0.136757,0.0130971,5.15038,2.25936,0.8268,0.24071,0.097096,419.615,4.84657,1.25272,0.508418,419.625,0.244762,0.139303,0.0145684,
4.84657,1.25272,0.508418,419.625,0.244762,0.139303,0.0145684,5.15038,2.25936,0.8268,0.237031,0.0970138,419.632,4.85139,1.25551,0.508875,419.642,0.238834,0.140202,0.0310901,
4.85139,1.25551,0.508875,419.642,0.238834,0.140202,0.0310901,5.15038,2.25936,0.8268,0.233469,0.096869,419.649,4.85619,1.25827,0.509631,419.66,0.242077,0.135162,0.0408173,
4.85619,1.25827,0.509631,419.66,0.242077,0.135162,0.0408173,5.15038,2.25936,0.8268,0.229923,0.0966295,419.673,4.86107,1.26094,0.510434,419.683,0.244246,0.131911,0.0385476,
4.86107,1.26094,0.510434,419.683,0.244246,0.131911,0.0385476,5.15038,2.25936,0.8268,0.22634,0.0963751,419.691,4.8659,1.26357,0.511134,419.701,0.237747,0.13112,0.0307033,
4.8659,1.26357,0.511134,419.701,0.237747,0.13112,0.0307033,5.15038,2.25936,0.8268,0.222799,0.0961531,419.711,4.87056,1.26622,0.511726,419.721,0.229777,0.133851,0.0309334,
4.87056,1.26622,0.511726,419.721,0.229777,0.133851,0.0309334,5.2237,2.34028,0.8424,0.270995,0.100415,419.732,4.87511,1.26888,0.512509,419.742,0.222733,0.131437,0.0406919,
4.87511,1.26888,0.512509,419.742,0.222733,0.131437,0.0406919,5.2237,2.34028,0.8424,0.267693,0.100168,419.75,4.87938,1.27151,0.512936,419.76,0.215593,0.134177,0.0190688,
4.87938,1.27151,0.512936,419.76,0.215593,0.134177,0.0190688,5.2237,2.34028,0.8424,0.264555,0.100033,419.778,4.88615,1.27553,0.514436,419.788,0.240655,0.132282,0.070894,
4.88615,1.27553,0.514436,419.788,0.240655,0.132282,0.070894,5.2237,2.34028,0.8424,0.2596,0.099558,419.791,4.88856,1.27675,0.515048,419.802,0.240057,0.115093,0.0600155,
4.88856,1.27675,0.515048,419.802,0.240057,0.115093,0.0600155,5.2237,2.34028,0.8424,0.257867,0.0993639,419.811,4.89336,1.27919,0.516002,419.821,0.237883,0.129638,0.0298255,
4.89336,1.27919,0.516002,419.821,0.237883,0.129638,0.0298255,5.2237,2.34028,0.8424,0.25442,0.0990617,419.83,4.89808,1.28194,0.51632,419.84,0.235062,0.144552,0.0110566,
4.89808,1.28194,0.51632,419.84,0.235062,0.144552,0.0110566,5.2237,2.34028,0.8424,0.250974,0.0989609,419.853,4.90284,1.28489,0.516705,419.863,0.24259,0.146071,0.0319838,
4.90284,1.28489,0.516705,419.863,0.24259,0.146071,0.0319838,5.2237,2.34028,0.8424,0.247478,0.0988388,419.871,4.90781,1.28768,0.517617,419.881,0.252349,0.134311,0.05143,
4.90781,1.28768,0.517617,419.881,0.252349,0.134311,0.05143,5.2237,2.34028,0.8424,0.243866,0.0985499,419.891,4.91284,1.29037,0.518531,419.901,0.249194,0.137063,0.0384172,
4.91284,1.29037,0.518531,419.901,0.249194,0.137063,0.0384172,5.2237,2.34028,0.8424,0.240229,0.0982604,419.911,4.91775,1.29318,0.519222,419.921,0.242629,0.142629,0.0348254,
4.91775,1.29318,0.519222,419.921,0.242629,0.142629,0.0348254,5.2237,2.34028,0.8424,0.236653,0.0980414,419.932,4.92257,1.29605,0.519952,419.942,0.240885,0.141484,0.0380086,
4.92257,1.29605,0.519952,419.942,0.240885,0.141484,0.0380086,5.2237,2.34028,0.8424,0.233123,0.0978099,419.954,4.92739,1.29882,0.520819,419.964,0.24082,0.136445,0.0435225,
4.92739,1.29882,0.520819,419.964,0.24082,0.136445,0.0435225,5.2237,2.34028,0.8424,0.229612,0.0975354,419.968,4.93195,1.30149,0.521278,419.978,0.214299,0.132834,0.00822027,
4.93195,1.30149,0.521278,419.978,0.214299,0.132834,0.00822027,5.2237,2.34028,0.8424,0.226283,0.0973899,419.992,4.93616,1.30416,0.521694,420.003,0.209145,0.13209,0.0410565,
4.93616,1.30416,0.521694,420.003,0.209145,0.13209,0.0410565,5.2237,2.34028,0.8424,0.223179,0.0972581,420.01,4.94043,1.30671,0.522865,420.02,0.219697,0.122846,0.0665137,
4.94043,1.30671,0.522865,420.02,0.219697,0.122846,0.0665137,5.29575,2.42234,0.858,0.270681,0.101336,420.03,4.94497,1.30915,0.523745,420.041,0.230072,0.128021,0.0239215,
4.94497,1.30915,0.523745,420.041,0.230072,0.128021,0.0239215,5.29575,2.42234,0.858,0.267463,0.101059,420.056,4.95214,1.31342,0.524197,420.066,0.246199,0.150149,0.0227053,
4.95214,1.31342,0.524197,420.066,0.246199,0.150149,0.0227053,5.29575,2.42234,0.858,0.262284,0.100916,420.071,4.95462,1.31492,0.524489,420.081,0.24858,0.149104,0.0362592,
4.95952,1.31774,0.525441,420.102,0.241664,0.135356,0.0552855,5.29575,2.42234,0.858,0.256968,0.100522,420.104,4.96194,1.31911,0.525985,420.114,0.241854,0.138559,0.0522592,
4.96194,1.31911,0.525985,420.114,0.241854,0.138559,0.0522592,5.29575,2.42234,0.858,0.255232,0.100349,420.116,4.96678,1.32198,0.526825,420.126,0.242783,0.148957,0.0388312,
4.96678,1.32198,0.526825,420.126,0.242783,0.148957,0.0388312,5.29575,2.42234,0.858,0.251742,0.100083,420.129,4.96922,1.3235,0.527189,420.139,0.245356,0.153417,0.0365243,
4.96922,1.3235,0.527189,420.139,0.245356,0.153417,0.0365243,5.29575,2.42234,0.858,0.24997,0.0999677,420.156,4.97675,1.32801,0.52839,420.166,0.254711,0.14372,0.0390818,
4.97675,1.32801,0.52839,420.166,0.254711,0.14372,0.0390818,5.29575,2.42234,0.858,0.244534,0.0995873,420.172,4.97929,1.32944,0.528802,420.183,0.253318,0.142229,0.0400902,
4.97929,1.32944,0.528802,420.183,0.253318,0.142229,0.0400902,5.29575,2.42234,0.858,0.242711,0.0994568,420.193,4.98427,1.33229,0.529592,420.204,0.242351,0.142905,0.0305022,
4.98427,1.33229,0.529592,420.204,0.242351,0.142905,0.0305022,5.29575,2.42234,0.858,0.23913,0.0992063,420.214,4.98879,1.33517,0.529762,420.225,0.220283,0.145359,0.0121047,
4.98879,1.33517,0.529762,420.225,0.220283,0.145359,0.0121047,5.29575,2.42234,0.858,0.235841,0.0991525,420.235,4.99319,1.33803,0.530533,420.245,0.222962,0.138346,0.0650789,
4.99319,1.33803,0.530533,420.245,0.222962,0.138346,0.0650789,5.29575,2.42234,0.858,0.232631,0.0989083,420.254,4.99781,1.34063,0.531894,420.264,0.237858,0.125257,0.0582403,
4.99781,1.34063,0.531894,420.264,0.237858,0.125257,0.0582403,5.29575,2.42234,0.858,0.229315,0.0984769,420.276,5.00488,1.34463,0.533213,420.286,0.229415,0.139687,0.0338982,
5.00488,1.34463,0.533213,420.286,0.229415,0.139687,0.0338982,5.29575,2.42234,0.858,0.224247,0.0980591,420.291,5.00715,1.34604,0.533534,420.301,0.22594,0.139934,0.0300806,
5.00715,1.34604,0.533534,420.301,0.22594,0.139934,0.0300806,5.29575,2.42234,0.858,0.222597,0.0979572,420.312,5.01162,1.34878,0.534238,420.322,0.222441,0.13423,0.0413638,
5.01162,1.34878,0.534238,420.322,0.222441,0.13423,0.0413638,5.36652,2.5055,0.8736,0.269009,0.102183,420.332,5.01606,1.35143,0.53512,420.342,0.221941,0.132108,0.0445149,
5.01606,1.35143,0.53512,420.342,0.221941,0.132108,0.0445149,5.36652,2.5055,0.8736,0.265869,0.101906,420.354,5.02067,1.35416,0.535982,420.364,0.239959,0.141966,0.0425183,
5.02067,1.35416,0.535982,420.364,0.239959,0.141966,0.0425183,5.36652,2.5055,0.8736,0.262594,0.101633,420.371,5.02562,1.35708,0.536697,420.381,0.252741,0.148433,0.0305027,
5.02562,1.35708,0.536697,420.381,0.252741,0.148433,0.0305027,5.36652,2.5055,0.8736,0.259075,0.101406,420.391,5.0305,1.35986,0.537393,420.401,0.240465,0.138674,0.0286474,
5.0305,1.35986,0.537393,420.401,0.240465,0.138674,0.0286474,5.36652,2.5055,0.8736,0.255624,0.101185,420.408,5.03529,1.36272,0.537831,420.419,0.239443,0.148722,0.0203877,
5.03529,1.36272,0.537831,420.419,0.239443,0.148722,0.0203877,5.36652,2.5055,0.8736,0.252211,0.101047,420.434,5.04006,1.3658,0.538327,420.444,0.227827,0.154767,0.0152759,
5.04006,1.3658,0.538327,420.444,0.227827,0.154767,0.0152759,5.36652,2.5055,0.8736,0.248778,0.100889,420.451,5.04458,1.36888,0.538897,420.461,0.225783,0.151156,0.0507636,
5.04458,1.36888,0.538897,420.461,0.225783,0.151156,0.0507636,5.36652,2.5055,0.8736,0.245502,0.100709,420.472,5.04913,1.37182,0.540429,420.482,0.231028,0.141464,0.0955736,
5.04913,1.37182,0.540429,420.482,0.231028,0.141464,0.0955736,5.36652,2.5055,0.8736,0.242228,0.100224,420.491,5.05387,1.37454,0.542054,420.502,0.240778,0.134442,0.0589068,
5.05387,1.37454,0.542054,420.502,0.240778,0.134442,0.0589068,5.36652,2.5055,0.8736,0.238871,0.0997085,420.513,5.05865,1.37738,0.542878,420.523,0.236603,0.148574,0.0305477,
5.05865,1.37738,0.542878,420.523,0.236603,0.148574,0.0305477,5.36652,2.5055,0.8736,0.23547,0.0994475,420.534,5.06334,1.38036,0.543533,420.544,0.23372,0.146065,0.0341181,
5.06334,1.38036,0.543533,420.544,0.23372,0.146065,0.0341181,5.36652,2.5055,0.8736,0.232102,0.09924,420.555,5.0703,1.38459,0.544887,420.566,0.230478,0.137872,0.048499,
5.0703,1.38459,0.544887,420.566,0.230478,0.137872,0.048499,5.36652,2.5055,0.8736,0.227136,0.0988108,420.571,5.0726,1.38597,0.545346,420.582,0.229334,0.137872,0.0404015,
5.0726,1.38597,0.545346,420.582,0.229334,0.137872,0.0404015,5.36652,2.5055,0.8736,0.225498,0.0986652,420.591,5.07716,1.38875,0.546079,420.604,0.227332,0.14077,0.0344775,
5.07716,1.38875,0.546079,420.604,0.227332,0.14077,0.0344775,5.36652,2.5055,0.8736,0.222241,0.0984332,420.611,5.08171,1.39154,0.54678,420.621,0.226197,0.137884,0.0360467,
5.08171,1.39154,0.54678,420.621,0.226197,0.137884,0.0360467,5.43598,2.58977,0.8892,0.267682,0.10266,420.633,5.08619,1.39426,0.547486,420.643,0.222026,0.136066,0.0341571,
5.08619,1.39426,0.547486,420.643,0.222026,0.136066,0.0341571,5.43598,2.58977,0.8892,0.264553,0.102438,420.652,5.09073,1.39704,0.548205,420.663,0.234755,0.143888,0.0375579,
5.09073,1.39704,0.548205,420.663,0.234755,0.143888,0.0375579,5.43598,2.58977,0.8892,0.261355,0.102211,420.67,5.09546,1.39999,0.548828,420.68,0.228045,0.149207,0.0148063,
5.09546,1.39999,0.548828,420.68,0.228045,0.149207,0.0148063,5.43598,2.58977,0.8892,0.258014,0.102013,420.69,5.09983,1.40291,0.549819,420.7,0.215857,0.146206,0.0555198,
5.09983,1.40291,0.549819,420.7,0.215857,0.146206,0.0555198,5.43598,2.58977,0.8892,0.2549,0.101699,420.711,5.10416,1.40586,0.55105,420.722,0.218303,0.148121,0.0708021,
5.10416,1.40586,0.55105,420.722,0.218303,0.148121,0.0708021,5.43598,2.58977,0.8892,0.251807,0.101309,420.732,5.10871,1.4088,0.552512,420.742,0.237873,0.147334,0.0691022,
5.10871,1.4088,0.552512,420.742,0.237873,0.147334,0.0691022,5.43598,2.58977,0.8892,0.248582,0.100846,420.751,5.11362,1.4118,0.553532,420.761,0.24929,0.151979,0.0387695,
5.11362,1.4118,0.553532,420.761,0.24929,0.151979,0.0387695,5.43598,2.58977,0.8892,0.245126,0.100523,420.774,5.11858,1.41483,0.554141,420.784,0.245654,0.149394,0.0293988,
5.11858,1.41483,0.554141,420.784,0.245654,0.149394,0.0293988,5.43598,2.58977,0.8892,0.241634,0.10033,420.789,5.1234,1.41778,0.554746,420.799,0.23724,0.147175,0.0290733,
5.1234,1.41778,0.554746,420.799,0.23724,0.147175,0.0290733,5.43598,2.58977,0.8892,0.238239,0.100138,420.811,5.12809,1.42075,0.555341,420.821,0.233505,0.149918,0.0332368,
5.12809,1.42075,0.555341,420.821,0.233505,0.149918,0.0332368,5.43598,2.58977,0.8892,0.234921,0.0999492,420.847,5.13755,1.42668,0.556909,420.858,0.238207,0.144498,0.0438146,
5.13755,1.42668,0.556909,420.858,0.238207,0.144498,0.0438146,5.43598,2.58977,0.8892,0.228245,0.0994525,420.862,5.13992,1.42811,0.557325,420.874,0.235812,0.14268,0.0397126,
5.13992,1.42811,0.557325,420.874,0.235812,0.14268,0.0397126,5.43598,2.58977,0.8892,0.226576,0.0993204,420.879,5.14454,1.43098,0.558088,420.89,0.227346,0.143899,0.0367217,
5.14454,1.43098,0.558088,420.89,0.227346,0.143899,0.0367217,5.43598,2.58977,0.8892,0.223319,0.0990788,420.899,5.14901,1.43385,0.55887,420.909,0.213785,0.140883,0.0303458,
5.14901,1.43385,0.55887,420.909,0.213785,0.140883,0.0303458,5.43598,2.58977,0.8892,0.220148,0.0988309,420.912,5.15104,1.43525,0.55906,420.922,0.199835,0.140385,0.019355,
5.15104,1.43525,0.55906,420.922,0.199835,0.140385,0.019355,5.50411,2.6751,0.9048,0.266432,0.103219,420.929,5.15498,1.43804,0.55982,420.939,0.19687,0.137345,0.0582591,
5.15498,1.43804,0.55982,420.939,0.19687,0.137345,0.0582591,5.50411,2.6751,0.9048,0.263669,0.102981,420.951,5.15917,1.44076,0.561302,420.961,0.225241,0.136069,0.0755269,
5.15917,1.44076,0.561302,420.961,0.225241,0.136069,0.0755269,5.50411,2.6751,0.9048,0.260739,0.102511,420.972,5.16392,1.4436,0.562312,420.983,0.239404,0.141376,0.0302907,
5.16392,1.4436,0.562312,420.983,0.239404,0.141376,0.0302907,5.50411,2.6751,0.9048,0.257453,0.102191,420.994,5.16856,1.44635,0.562907,421.004,0.229553,0.141267,0.0193536,
5.16856,1.44635,0.562907,421.004,0.229553,0.141267,0.0193536,5.50411,2.6751,0.9048,0.254249,0.102003,421.01,5.17312,1.44927,0.563157,421.02,0.226794,0.150519,0.00890161,
5.17312,1.44927,0.563157,421.02,0.226794,0.150519,0.00890161,5.50411,2.6751,0.9048,0.251066,0.101924,421.035,5.1777,1.45237,0.563457,421.045,0.234067,0.157728,0.0255386,
5.1777,1.45237,0.563457,421.045,0.234067,0.157728,0.0255386,5.50411,2.6751,0.9048,0.247842,0.101828,421.05,5.18253,1.45547,0.564173,421.06,0.247768,0.151128,0.0418377,
5.18253,1.45547,0.564173,421.06,0.247768,0.151128,0.0418377,5.50411,2.6751,0.9048,0.24447,0.101602,421.074,5.18995,1.4599,0.565386,421.087,0.241936,0.149382,0.034153,
5.18995,1.4599,0.565386,421.087,0.241936,0.149382,0.034153,5.50411,2.6751,0.9048,0.239344,0.101217,421.092,5.19234,1.46141,0.565693,421.102,0.237312,0.152198,0.0294778,
5.19234,1.46141,0.565693,421.102,0.237312,0.152198,0.0294778,5.50411,2.6751,0.9048,0.237674,0.10112,421.111,5.19702,1.46448,0.56627,421.121,0.231893,0.154815,0.0311116,
5.19702,1.46448,0.56627,421.121,0.231893,0.154815,0.0311116,5.50411,2.6751,0.9048,0.234398,0.100937,421.13,5.20166,1.46752,0.566942,421.14,0.226738,0.148519,0.0313162,
5.20166,1.46752,0.566942,421.14,0.226738,0.148519,0.0313162,5.50411,2.6751,0.9048,0.231146,0.100724,421.153,5.20585,1.47043,0.567311,421.163,0.204106,0.144987,0.0301409,
5.20585,1.47043,0.567311,421.163,0.204106,0.144987,0.0301409,5.50411,2.6751,0.9048,0.228186,0.100607,421.173,5.20991,1.47331,0.568304,421.184,0.203537,0.142419,0.0689454,
5.20991,1.47331,0.568304,421.184,0.203537,0.142419,0.0689454,5.50411,2.6751,0.9048,0.225309,0.100293,421.203,5.21636,1.47739,0.570483,421.213,0.224582,0.13684,0.0533627,
5.21636,1.47739,0.570483,421.213,0.224582,0.13684,0.0533627,5.50411,2.6751,0.9048,0.220816,0.0996024,421.216,5.22083,1.48025,0.571147,421.226,0.220809,0.14581,0.0143193,
5.22083,1.48025,0.571147,421.226,0.220809,0.14581,0.0143193,5.57091,2.76149,0.9204,0.264517,0.10384,421.233,5.22303,1.4817,0.571271,421.243,0.218194,0.14465,0.0121609,
5.22303,1.4817,0.571271,421.243,0.218194,0.14465,0.0121609,5.57091,2.76149,0.9204,0.263027,0.103804,421.252,5.22976,1.48608,0.572068,421.267,0.232021,0.150208,0.0395087,
5.22976,1.48608,0.572068,421.267,0.232021,0.150208,0.0395087,5.57091,2.76149,0.9204,0.258386,0.103551,421.273,5.2321,1.4876,0.572476,421.283,0.233961,0.149607,0.0420094,
5.2321,1.4876,0.572476,421.283,0.233961,0.149607,0.0420094,5.57091,2.76149,0.9204,0.256774,0.103422,421.291,5.23669,1.49048,0.573355,421.301,0.229173,0.146729,0.0422208,
5.23669,1.49048,0.573355,421.301,0.229173,0.146729,0.0422208,5.57091,2.76149,0.9204,0.253629,0.103143,421.313,5.24129,1.49351,0.574122,421.323,0.231425,0.156735,0.0384036,
5.24129,1.49351,0.574122,421.323,0.231425,0.156735,0.0384036,5.57091,2.76149,0.9204,0.250453,0.1029,421.332,5.246,1.4967,0.574869,421.342,0.239415,0.159993,0.0402242,
5.246,1.4967,0.574869,421.342,0.239415,0.159993,0.0402242,5.57091,2.76149,0.9204,0.24719,0.102663,421.351,5.25084,1.49985,0.575755,421.361,0.243607,0.154957,0.0477647,
5.25084,1.49985,0.575755,421.361,0.243607,0.154957,0.0477647,5.57091,2.76149,0.9204,0.243852,0.102383,421.372,5.25561,1.5029,0.576498,421.382,0.222513,0.148993,0.00568309,
5.25561,1.5029,0.576498,421.382,0.222513,0.148993,0.00568309,5.57091,2.76149,0.9204,0.240576,0.102147,421.391,5.25995,1.50592,0.576709,421.401,0.21365,0.151983,0.019161,
5.25995,1.50592,0.576709,421.401,0.21365,0.151983,0.019161,5.57091,2.76149,0.9204,0.237549,0.10208,421.413,5.26424,1.50891,0.57752,421.423,0.219895,0.145278,0.0553678,
5.26424,1.50891,0.57752,421.423,0.219895,0.145278,0.0553678,5.57091,2.76149,0.9204,0.23456,0.101823,421.434,5.26882,1.51174,0.578656,421.444,0.234489,0.140774,0.0525606,
5.26882,1.51174,0.578656,421.444,0.234489,0.140774,0.0525606,5.57091,2.76149,0.9204,0.231431,0.101464,421.45,5.27348,1.51465,0.57941,421.46,0.22896,0.149372,0.0244222,
5.27348,1.51465,0.57941,421.46,0.22896,0.149372,0.0244222,5.57091,2.76149,0.9204,0.228238,0.101224,421.468,5.27795,1.51767,0.579823,421.478,0.220007,0.150035,0.0217017,
5.27795,1.51767,0.579823,421.478,0.220007,0.150035,0.0217017,5.57091,2.76149,0.9204,0.225138,0.101093,421.492,5.28232,1.52063,0.580462,421.502,0.217264,0.146868,0.0422915,
5.28232,1.52063,0.580462,421.502,0.217264,0.146868,0.0422915,5.57091,2.76149,0.9204,0.222111,0.100891,421.509,5.28668,1.52354,0.581398,421.519,0.219122,0.144278,0.0483223,
5.28668,1.52354,0.581398,421.519,0.219122,0.144278,0.0483223,5.63635,2.84891,0.936,0.264989,0.105043,421.531,5.29107,1.52642,0.582303,421.541,0.221019,0.143801,0.0410144,
5.29107,1.52642,0.582303,421.541,0.221019,0.143801,0.0410144,5.63635,2.84891,0.936,0.26203,0.104759,421.55,5.29798,1.53091,0.583347,421.566,0.23661,0.155598,0.032689,
5.29798,1.53091,0.583347,421.566,0.23661,0.155598,0.032689,5.63635,2.84891,0.936,0.257347,0.104428,421.57,5.30034,1.53247,0.583677,421.58,0.233981,0.152532,0.0330261,
5.30034,1.53247,0.583677,421.58,0.233981,0.152532,0.0330261,5.63635,2.84891,0.936,0.255737,0.104323,421.591,5.3049,1.53538,0.58434,421.601,0.226365,0.148425,0.026823,
5.3049,1.53538,0.58434,421.601,0.226365,0.148425,0.026823,5.63635,2.84891,0.936,0.252655,0.104113,421.612,5.30935,1.53845,0.584842,421.622,0.21486,0.158901,0.0210896,
5.30935,1.53845,0.584842,421.622,0.21486,0.158901,0.0210896,5.63635,2.84891,0.936,0.249605,0.103954,421.633,5.31367,1.5417,0.585383,421.643,0.220733,0.16161,0.0411903,
5.31367,1.5417,0.585383,421.643,0.220733,0.16161,0.0411903,5.63635,2.84891,0.936,0.246606,0.103783,421.653,5.31831,1.54476,0.586441,421.664,0.240604,0.145672,0.0604478,
5.31831,1.54476,0.586441,421.664,0.240604,0.145672,0.0604478,5.63635,2.84891,0.936,0.243452,0.103448,421.672,5.32315,1.54767,0.587394,421.682,0.239675,0.14964,0.0297842,
5.32315,1.54767,0.587394,421.682,0.239675,0.14964,0.0297842,5.63635,2.84891,0.936,0.240203,0.103146,421.691,5.32783,1.55078,0.587938,421.701,0.228736,0.159436,0.0256902,
5.32783,1.55078,0.587938,421.701,0.228736,0.159436,0.0256902,5.63635,2.84891,0.936,0.237022,0.102973,421.709,5.33236,1.55395,0.588557,421.719,0.226046,0.156569,0.0372369,
5.33236,1.55395,0.588557,421.719,0.226046,0.156569,0.0372369,5.63635,2.84891,0.936,0.233911,0.102777,421.731,5.3369,1.55705,0.5894,421.741,0.228217,0.151753,0.0433006,
5.3369,1.55705,0.5894,421.741,0.228217,0.151753,0.0433006,5.63635,2.84891,0.936,0.230809,0.10251,421.748,5.34146,1.56004,0.590214,421.758,0.227162,0.148665,0.0366609,
5.34146,1.56004,0.590214,421.758,0.227162,0.148665,0.0366609,5.63635,2.84891,0.936,0.227712,0.102252,421.768,5.34596,1.56303,0.590882,421.778,0.22371,0.150039,0.0311676,
5.34596,1.56303,0.590882,421.778,0.22371,0.150039,0.0311676,5.63635,2.84891,0.936,0.224648,0.10204,421.79,5.3504,1.56602,0.591547,421.8,0.220337,0.148944,0.0329888,
5.3504,1.56602,0.591547,421.8,0.220337,0.148944,0.0329888,5.63635,2.84891,0.936,0.22162,0.101829,421.812,5.35477,1.56899,0.592192,421.822,0.218135,0.148241,0.0343902,
5.35477,1.56899,0.592192,421.822,0.218135,0.148241,0.0343902,5.70042,2.93733,0.9516,0.263646,0.106073,421.831,5.35911,1.57195,0.592953,421.841,0.216358,0.148087,0.0417533,
5.35911,1.57195,0.592953,421.841,0.216358,0.148087,0.0417533,5.70042,2.93733,0.9516,0.260757,0.105835,421.85,5.36339,1.57494,0.593678,421.86,0.206018,0.151127,0.0202013,
5.36339,1.57494,0.593678,421.86,0.206018,0.151127,0.0202013,5.70042,2.93733,0.9516,0.257866,0.105605,421.872,5.36751,1.57802,0.594157,421.882,0.207655,0.155551,0.0372777,
5.36751,1.57802,0.594157,421.882,0.207655,0.155551,0.0372777,5.70042,2.93733,0.9516,0.255049,0.105453,421.892,5.37175,1.58105,0.595335,421.902,0.219295,0.148004,0.0809441,
5.37175,1.58105,0.595335,421.902,0.219295,0.148004,0.0809441,5.70042,2.93733,0.9516,0.252179,0.10508,421.912,5.37633,1.584,0.596843,421.922,0.235771,0.150288,0.0642986,
5.37633,1.584,0.596843,421.922,0.235771,0.150288,0.0642986,5.70042,2.93733,0.9516,0.249123,0.104603,421.931,5.38104,1.58719,0.597898,421.941,0.234151,0.164754,0.0424106,
5.38104,1.58719,0.597898,421.941,0.234151,0.164754,0.0424106,5.70042,2.93733,0.9516,0.245959,0.104268,421.951,5.38569,1.59048,0.598705,421.961,0.231853,0.162573,0.0400981,
5.38569,1.59048,0.598705,421.961,0.231853,0.162573,0.0400981,5.70042,2.93733,0.9516,0.24281,0.104012,421.971,5.39031,1.59367,0.599567,421.982,0.230562,0.156903,0.0459079,
5.39031,1.59367,0.599567,421.982,0.230562,0.156903,0.0459079,5.70042,2.93733,0.9516,0.239697,0.103739,421.992,5.39491,1.59683,0.600466,422.003,0.230002,0.158513,0.0466776,
5.39491,1.59683,0.600466,422.003,0.230002,0.158513,0.0466776,5.70042,2.93733,0.9516,0.236602,0.103454,422.013,5.39952,1.6,0.601362,422.023,0.231083,0.158069,0.0450995,
